"Datatime","Channel 1:"
09/07/2013 17:22,1.998
09/07/2013 17:24,1.998
09/07/2013 17:26,1.998
09/07/2013 17:28,1.998
09/07/2013 17:30,1.998
09/07/2013 17:32,1.998
09/07/2013 17:34,1.998
09/07/2013 17:36,1.998
09/07/2013 17:38,1.998
09/07/2013 17:40,1.998
09/07/2013 17:42,1.998
09/07/2013 17:44,1.998
09/07/2013 17:46,1.998
09/07/2013 17:48,1.998
09/07/2013 17:50,1.998
09/07/2013 17:52,1.998
09/07/2013 17:54,1.998
09/07/2013 17:56,1.998
09/07/2013 17:58,1.998
09/07/2013 18:00,1.998
09/07/2013 18:02,1.998
09/07/2013 18:04,1.998
09/07/2013 18:06,1.998
09/07/2013 18:08,1.998
09/07/2013 18:10,1.998
09/07/2013 18:12,1.998
09/07/2013 18:14,1.998
09/07/2013 18:16,1.998
09/07/2013 18:18,1.998
09/07/2013 18:20,1.998
09/07/2013 18:22,1.998
09/07/2013 18:24,1.998
09/07/2013 18:26,1.998
09/07/2013 18:28,1.998
09/07/2013 18:30,1.998
09/07/2013 18:32,1.998
09/07/2013 18:34,1.998
09/07/2013 18:36,1.998
09/07/2013 18:38,1.998
09/07/2013 18:40,1.998
09/07/2013 18:42,1.998
09/07/2013 18:44,1.998
09/07/2013 18:46,1.998
09/07/2013 18:48,1.998
09/07/2013 18:50,1.998
09/07/2013 18:52,1.998
09/07/2013 18:54,1.998
09/07/2013 18:56,1.998
09/07/2013 18:58,1.998
09/07/2013 19:00,1.998
09/07/2013 19:02,1.998
09/07/2013 19:04,1.998
09/07/2013 19:06,1.998
09/07/2013 19:08,1.998
09/07/2013 19:10,1.998
09/07/2013 19:12,1.998
09/07/2013 19:14,1.998
09/07/2013 19:16,1.998
09/07/2013 19:18,1.998
09/07/2013 19:20,1.998
09/07/2013 19:22,1.998
09/07/2013 19:24,1.998
09/07/2013 19:26,1.998
09/07/2013 19:28,1.998
09/07/2013 19:30,1.998
09/07/2013 19:32,1.998
09/07/2013 19:34,1.998
09/07/2013 19:36,1.998
09/07/2013 19:38,1.998
09/07/2013 19:40,1.998
09/07/2013 19:42,1.998
09/07/2013 19:44,1.998
09/07/2013 19:46,1.998
09/07/2013 19:48,1.998
09/07/2013 19:50,1.998
09/07/2013 19:52,1.998
09/07/2013 19:54,1.998
09/07/2013 19:56,1.998
09/07/2013 19:58,1.998
09/07/2013 20:00,1.998
09/07/2013 20:02,1.998
09/07/2013 20:04,1.998
09/07/2013 20:06,1.998
09/07/2013 20:08,1.998
09/07/2013 20:10,1.998
09/07/2013 20:12,1.998
09/07/2013 20:14,1.998
09/07/2013 20:16,1.998
09/07/2013 20:18,1.998
09/07/2013 20:20,1.998
09/07/2013 20:22,1.998
09/07/2013 20:24,1.998
09/07/2013 20:26,1.998
09/07/2013 20:28,1.998
09/07/2013 20:30,1.998
09/07/2013 20:32,1.998
09/07/2013 20:34,1.998
09/07/2013 20:36,1.998
09/07/2013 20:38,1.998
09/07/2013 20:40,1.998
09/07/2013 20:42,1.998
09/07/2013 20:44,1.998
09/07/2013 20:46,1.998
09/07/2013 20:48,1.998
09/07/2013 20:50,1.998
09/07/2013 20:52,1.998
09/07/2013 20:54,1.998
09/07/2013 20:56,1.998
09/07/2013 20:58,1.998
09/07/2013 21:00,1.998
09/07/2013 21:02,1.998
09/07/2013 21:04,1.998
09/07/2013 21:06,1.998
09/07/2013 21:08,1.998
09/07/2013 21:10,1.998
09/07/2013 21:12,1.998
09/07/2013 21:14,1.998
09/07/2013 21:16,1.998
09/07/2013 21:18,1.998
09/07/2013 21:20,1.998
09/07/2013 21:22,1.998
09/07/2013 21:24,1.998
09/07/2013 21:26,1.998
09/07/2013 21:28,1.998
09/07/2013 21:30,1.998
09/07/2013 21:32,1.998
09/07/2013 21:34,1.998
09/07/2013 21:36,1.998
09/07/2013 21:38,1.998
09/07/2013 21:40,1.998
09/07/2013 21:42,1.998
09/07/2013 21:44,1.998
09/07/2013 21:46,1.998
09/07/2013 21:48,1.998
09/07/2013 21:50,1.998
09/07/2013 21:52,1.998
09/07/2013 21:54,1.998
09/07/2013 21:56,1.998
09/07/2013 21:58,1.998
09/07/2013 22:00,1.998
09/07/2013 22:02,1.998
09/07/2013 22:04,1.998
09/07/2013 22:06,1.998
09/07/2013 22:08,1.998
09/07/2013 22:10,1.998
09/07/2013 22:12,1.998
09/07/2013 22:14,1.998
09/07/2013 22:16,1.998
09/07/2013 22:18,1.998
09/07/2013 22:20,1.998
09/07/2013 22:22,1.998
09/07/2013 22:24,1.998
09/07/2013 22:26,1.998
09/07/2013 22:28,1.998
09/07/2013 22:30,1.998
09/07/2013 22:32,1.998
09/07/2013 22:34,1.998
09/07/2013 22:36,1.998
09/07/2013 22:38,1.998
09/07/2013 22:40,1.998
09/07/2013 22:42,1.998
09/07/2013 22:44,1.998
09/07/2013 22:46,1.998
09/07/2013 22:48,1.998
09/07/2013 22:50,1.998
09/07/2013 22:52,1.998
09/07/2013 22:54,1.998
09/07/2013 22:56,1.998
09/07/2013 22:58,1.998
09/07/2013 23:00,1.998
09/07/2013 23:02,1.998
09/07/2013 23:04,1.998
09/07/2013 23:06,1.998
09/07/2013 23:08,1.998
09/07/2013 23:10,1.998
09/07/2013 23:12,1.998
09/07/2013 23:14,1.998
09/07/2013 23:16,1.998
09/07/2013 23:18,1.998
09/07/2013 23:20,1.998
09/07/2013 23:22,1.998
09/07/2013 23:24,1.998
09/07/2013 23:26,1.998
09/07/2013 23:28,1.998
09/07/2013 23:30,1.998
09/07/2013 23:32,1.998
09/07/2013 23:34,1.998
09/07/2013 23:36,1.998
09/07/2013 23:38,1.998
09/07/2013 23:40,1.998
09/07/2013 23:42,1.998
09/07/2013 23:44,1.998
09/07/2013 23:46,1.998
09/07/2013 23:48,1.998
09/07/2013 23:50,1.998
09/07/2013 23:52,1.998
09/07/2013 23:54,1.998
09/07/2013 23:56,1.998
09/07/2013 23:58,1.998
10/07/2013 00:00,1.998
10/07/2013 00:02,1.998
10/07/2013 00:04,1.998
10/07/2013 00:06,1.998
10/07/2013 00:08,1.998
10/07/2013 00:10,1.998
10/07/2013 00:12,1.998
10/07/2013 00:14,1.998
10/07/2013 00:16,1.998
10/07/2013 00:18,1.998
10/07/2013 00:20,1.998
10/07/2013 00:22,1.998
10/07/2013 00:24,1.998
10/07/2013 00:26,1.998
10/07/2013 00:28,1.998
10/07/2013 00:30,1.998
10/07/2013 00:32,1.998
10/07/2013 00:34,1.998
10/07/2013 00:36,1.998
10/07/2013 00:38,1.998
10/07/2013 00:40,1.998
10/07/2013 00:42,1.998
10/07/2013 00:44,1.998
10/07/2013 00:46,1.998
10/07/2013 00:48,1.998
10/07/2013 00:50,1.998
10/07/2013 00:52,1.998
10/07/2013 00:54,1.998
10/07/2013 00:56,1.998
10/07/2013 00:58,1.998
10/07/2013 01:00,1.998
10/07/2013 01:02,1.998
10/07/2013 01:04,1.998
10/07/2013 01:06,1.998
10/07/2013 01:08,1.998
10/07/2013 01:10,1.998
10/07/2013 01:12,1.998
10/07/2013 01:14,1.998
10/07/2013 01:16,1.998
10/07/2013 01:18,1.998
10/07/2013 01:20,1.998
10/07/2013 01:22,1.998
10/07/2013 01:24,1.998
10/07/2013 01:26,1.998
10/07/2013 01:28,1.998
10/07/2013 01:30,1.998
10/07/2013 01:32,1.998
10/07/2013 01:34,1.998
10/07/2013 01:36,1.998
10/07/2013 01:38,1.998
10/07/2013 01:40,1.998
10/07/2013 01:42,1.998
10/07/2013 01:44,1.998
10/07/2013 01:46,1.998
10/07/2013 01:48,1.998
10/07/2013 01:50,1.998
10/07/2013 01:52,1.998
10/07/2013 01:54,1.998
10/07/2013 01:56,1.998
10/07/2013 01:58,1.998
10/07/2013 02:00,1.998
10/07/2013 02:02,1.998
10/07/2013 02:04,1.998
10/07/2013 02:06,1.998
10/07/2013 02:08,1.998
10/07/2013 02:10,1.998
10/07/2013 02:12,1.998
10/07/2013 02:14,1.998
10/07/2013 02:16,1.998
10/07/2013 02:18,1.998
10/07/2013 02:20,1.998
10/07/2013 02:22,1.998
10/07/2013 02:24,1.998
10/07/2013 02:26,1.998
10/07/2013 02:28,1.998
10/07/2013 02:30,1.998
10/07/2013 02:32,1.998
10/07/2013 02:34,1.998
10/07/2013 02:36,1.998
10/07/2013 02:38,1.998
10/07/2013 02:40,1.998
10/07/2013 02:42,1.998
10/07/2013 02:44,1.998
10/07/2013 02:46,1.998
10/07/2013 02:48,1.998
10/07/2013 02:50,1.998
10/07/2013 02:52,1.998
10/07/2013 02:54,1.998
10/07/2013 02:56,1.998
10/07/2013 02:58,1.998
10/07/2013 03:00,1.998
10/07/2013 03:02,1.998
10/07/2013 03:04,1.998
10/07/2013 03:06,1.998
10/07/2013 03:08,1.998
10/07/2013 03:10,1.998
10/07/2013 03:12,1.998
10/07/2013 03:14,1.998
10/07/2013 03:16,1.998
10/07/2013 03:18,1.998
10/07/2013 03:20,1.998
10/07/2013 03:22,1.998
10/07/2013 03:24,1.998
10/07/2013 03:26,1.998
10/07/2013 03:28,1.998
10/07/2013 03:30,1.998
10/07/2013 03:32,1.998
10/07/2013 03:34,1.998
10/07/2013 03:36,1.998
10/07/2013 03:38,1.998
10/07/2013 03:40,1.998
10/07/2013 03:42,1.998
10/07/2013 03:44,1.998
10/07/2013 03:46,1.998
10/07/2013 03:48,1.998
10/07/2013 03:50,1.998
10/07/2013 03:52,1.998
10/07/2013 03:54,1.998
10/07/2013 03:56,1.998
10/07/2013 03:58,1.998
10/07/2013 04:00,1.998
10/07/2013 04:02,1.998
10/07/2013 04:04,1.998
10/07/2013 04:06,1.998
10/07/2013 04:08,1.998
10/07/2013 04:10,1.998
10/07/2013 04:12,1.998
10/07/2013 04:14,1.998
10/07/2013 04:16,1.998
10/07/2013 04:18,1.998
10/07/2013 04:20,1.998
10/07/2013 04:22,1.998
10/07/2013 04:24,1.998
10/07/2013 04:26,1.998
10/07/2013 04:28,1.998
10/07/2013 04:30,1.998
10/07/2013 04:32,1.998
10/07/2013 04:34,1.998
10/07/2013 04:36,1.998
10/07/2013 04:38,1.998
10/07/2013 04:40,1.998
10/07/2013 04:42,1.998
10/07/2013 04:44,1.998
10/07/2013 04:46,1.998
10/07/2013 04:48,1.998
10/07/2013 04:50,1.998
10/07/2013 04:52,1.998
10/07/2013 04:54,1.998
10/07/2013 04:56,1.998
10/07/2013 04:58,1.998
10/07/2013 05:00,1.998
10/07/2013 05:02,1.998
10/07/2013 05:04,1.998
10/07/2013 05:06,1.998
10/07/2013 05:08,1.998
10/07/2013 05:10,1.998
10/07/2013 05:12,1.998
10/07/2013 05:14,1.998
10/07/2013 05:16,1.998
10/07/2013 05:18,1.998
10/07/2013 05:20,1.998
10/07/2013 05:22,1.998
10/07/2013 05:24,1.998
10/07/2013 05:26,1.998
10/07/2013 05:28,1.998
10/07/2013 05:30,1.998
10/07/2013 05:32,1.998
10/07/2013 05:34,1.998
10/07/2013 05:36,1.998
10/07/2013 05:38,1.998
10/07/2013 05:40,1.998
10/07/2013 05:42,1.998
10/07/2013 05:44,1.998
10/07/2013 05:46,1.998
10/07/2013 05:48,1.998
10/07/2013 05:50,1.998
10/07/2013 05:52,1.998
10/07/2013 05:54,1.998
10/07/2013 05:56,1.998
10/07/2013 05:58,1.998
10/07/2013 06:00,1.998
10/07/2013 06:02,1.998
10/07/2013 06:04,1.998
10/07/2013 06:06,1.998
10/07/2013 06:08,1.998
10/07/2013 06:10,1.998
10/07/2013 06:12,1.998
10/07/2013 06:14,1.998
10/07/2013 06:16,1.998
10/07/2013 06:18,1.998
10/07/2013 06:20,1.998
10/07/2013 06:22,1.998
10/07/2013 06:24,1.998
10/07/2013 06:26,1.998
10/07/2013 06:28,1.998
10/07/2013 06:30,1.998
10/07/2013 06:32,1.998
10/07/2013 06:34,1.998
10/07/2013 06:36,1.998
10/07/2013 06:38,1.998
10/07/2013 06:40,1.998
10/07/2013 06:42,1.998
10/07/2013 06:44,1.998
10/07/2013 06:46,1.998
10/07/2013 06:48,1.998
10/07/2013 06:50,1.998
10/07/2013 06:52,1.998
10/07/2013 06:54,1.998
10/07/2013 06:56,1.998
10/07/2013 06:58,1.998
10/07/2013 07:00,1.998
10/07/2013 07:02,1.998
10/07/2013 07:04,1.998
10/07/2013 07:06,1.998
10/07/2013 07:08,1.998
10/07/2013 07:10,1.998
10/07/2013 07:12,1.998
10/07/2013 07:14,1.998
10/07/2013 07:16,1.998
10/07/2013 07:18,1.998
10/07/2013 07:20,1.998
10/07/2013 07:22,1.998
10/07/2013 07:24,1.998
10/07/2013 07:26,1.998
10/07/2013 07:28,1.998
10/07/2013 07:30,1.998
10/07/2013 07:32,1.998
10/07/2013 07:34,1.998
10/07/2013 07:36,1.998
10/07/2013 07:38,1.998
10/07/2013 07:40,1.998
10/07/2013 07:42,1.998
10/07/2013 07:44,1.998
10/07/2013 07:46,1.998
10/07/2013 07:48,1.998
10/07/2013 07:50,1.998
10/07/2013 07:52,1.998
10/07/2013 07:54,1.998
10/07/2013 07:56,1.998
10/07/2013 07:58,1.998
10/07/2013 08:00,1.998
10/07/2013 08:02,1.998
10/07/2013 08:04,1.998
10/07/2013 08:06,1.998
10/07/2013 08:08,1.998
10/07/2013 08:10,1.998
10/07/2013 08:12,1.998
10/07/2013 08:14,1.998
10/07/2013 08:16,1.998
10/07/2013 08:18,1.998
10/07/2013 08:20,1.998
10/07/2013 08:22,1.998
10/07/2013 08:24,1.998
10/07/2013 08:26,1.998
10/07/2013 08:28,1.998
10/07/2013 08:30,1.998
10/07/2013 08:32,1.998
10/07/2013 08:34,1.998
10/07/2013 08:36,1.998
10/07/2013 08:38,1.998
10/07/2013 08:40,1.998
10/07/2013 08:42,1.998
10/07/2013 08:44,1.998
10/07/2013 08:46,1.998
10/07/2013 08:48,1.998
10/07/2013 08:50,1.998
10/07/2013 08:52,1.998
10/07/2013 08:54,1.998
10/07/2013 08:56,1.998
10/07/2013 08:58,1.998
10/07/2013 09:00,1.998
10/07/2013 09:02,1.998
10/07/2013 09:04,1.990
10/07/2013 09:06,1.990
10/07/2013 09:08,1.989
10/07/2013 09:10,1.989
10/07/2013 09:12,1.989
10/07/2013 09:14,1.989
10/07/2013 09:16,1.989
10/07/2013 09:18,1.989
10/07/2013 09:20,1.988
10/07/2013 09:22,1.988
10/07/2013 09:24,1.988
10/07/2013 09:26,1.987
10/07/2013 09:28,1.987
10/07/2013 09:30,1.986
10/07/2013 09:32,1.985
10/07/2013 09:34,1.984
10/07/2013 09:36,1.984
10/07/2013 09:38,1.984
10/07/2013 09:40,1.983
10/07/2013 09:42,1.983
10/07/2013 09:44,1.982
10/07/2013 09:46,1.982
10/07/2013 09:48,1.981
10/07/2013 09:50,1.981
10/07/2013 09:52,1.981
10/07/2013 09:54,1.981
10/07/2013 09:56,1.975
10/07/2013 09:58,1.975
10/07/2013 10:00,1.975
10/07/2013 10:02,1.975
10/07/2013 10:04,1.975
10/07/2013 10:06,1.975
10/07/2013 10:08,1.975
10/07/2013 10:10,1.975
10/07/2013 10:12,1.975
10/07/2013 10:14,1.975
10/07/2013 10:16,1.975
10/07/2013 10:18,1.975
10/07/2013 10:20,1.975
10/07/2013 10:22,1.975
10/07/2013 10:24,1.975
10/07/2013 10:26,1.975
10/07/2013 10:28,1.975
10/07/2013 10:30,1.976
10/07/2013 10:32,1.976
10/07/2013 10:34,1.976
10/07/2013 10:36,1.976
10/07/2013 10:38,1.977
10/07/2013 10:40,1.978
10/07/2013 10:42,1.978
10/07/2013 10:44,1.971
10/07/2013 10:46,1.971
10/07/2013 10:48,1.971
10/07/2013 10:50,1.977
10/07/2013 10:52,1.977
10/07/2013 10:54,1.978
10/07/2013 10:56,1.979
10/07/2013 10:58,1.986
10/07/2013 11:00,1.987
10/07/2013 11:02,1.987
10/07/2013 11:04,1.988
10/07/2013 11:06,1.988
10/07/2013 11:08,1.995
10/07/2013 11:10,1.995
10/07/2013 11:12,1.996
10/07/2013 11:14,1.996
10/07/2013 11:16,1.997
10/07/2013 11:18,1.997
10/07/2013 11:20,1.998
10/07/2013 11:22,2.007
10/07/2013 11:24,2.007
10/07/2013 11:26,2.007
10/07/2013 11:28,2.007
10/07/2013 11:30,2.008
10/07/2013 11:32,2.009
10/07/2013 11:34,2.009
10/07/2013 11:36,2.010
10/07/2013 11:38,2.019
10/07/2013 11:40,2.018
10/07/2013 11:42,2.018
10/07/2013 11:44,2.018
10/07/2013 11:46,2.017
10/07/2013 11:48,2.017
10/07/2013 11:50,2.017
10/07/2013 11:52,2.018
10/07/2013 11:54,2.019
10/07/2013 11:56,2.025
10/07/2013 11:58,2.025
10/07/2013 12:00,2.025
10/07/2013 12:02,2.031
10/07/2013 12:04,2.031
10/07/2013 12:06,2.031
10/07/2013 12:08,2.032
10/07/2013 12:10,2.033
10/07/2013 12:12,2.034
10/07/2013 12:14,2.035
10/07/2013 12:16,2.042
10/07/2013 12:18,2.042
10/07/2013 12:20,2.043
10/07/2013 12:22,2.044
10/07/2013 12:24,2.044
10/07/2013 12:26,2.044
10/07/2013 12:28,2.044
10/07/2013 12:30,2.045
10/07/2013 12:32,2.046
10/07/2013 12:34,2.046
10/07/2013 12:36,2.046
10/07/2013 12:38,2.046
10/07/2013 12:40,2.046
10/07/2013 12:42,2.046
10/07/2013 12:44,2.046
10/07/2013 12:46,2.046
10/07/2013 12:48,2.047
10/07/2013 12:50,2.048
10/07/2013 12:52,2.049
10/07/2013 12:54,2.050
10/07/2013 12:56,2.051
10/07/2013 12:58,2.052
10/07/2013 13:00,2.052
10/07/2013 13:02,2.052
10/07/2013 13:04,2.053
10/07/2013 13:06,2.059
10/07/2013 13:08,2.058
10/07/2013 13:10,2.058
10/07/2013 13:12,2.057
10/07/2013 13:14,2.057
10/07/2013 13:16,2.057
10/07/2013 13:18,2.058
10/07/2013 13:20,2.058
10/07/2013 13:22,2.059
10/07/2013 13:24,2.059
10/07/2013 13:26,2.059
10/07/2013 13:28,2.059
10/07/2013 13:30,2.059
10/07/2013 13:32,2.059
10/07/2013 13:34,2.060
10/07/2013 13:36,2.060
10/07/2013 13:38,2.060
10/07/2013 13:40,2.061
10/07/2013 13:42,2.061
10/07/2013 13:44,2.061
10/07/2013 13:46,2.062
10/07/2013 13:48,2.063
10/07/2013 13:50,2.064
10/07/2013 13:52,2.064
10/07/2013 13:54,2.065
10/07/2013 13:56,2.065
10/07/2013 13:58,2.065
10/07/2013 14:00,2.065
10/07/2013 14:02,2.066
10/07/2013 14:04,2.066
10/07/2013 14:06,2.066
10/07/2013 14:08,2.066
10/07/2013 14:10,2.066
10/07/2013 14:12,2.066
10/07/2013 14:14,2.066
10/07/2013 14:16,2.066
10/07/2013 14:18,2.067
10/07/2013 14:20,2.067
10/07/2013 14:22,2.067
10/07/2013 14:24,2.067
10/07/2013 14:26,2.067
10/07/2013 14:28,2.067
10/07/2013 14:30,2.067
10/07/2013 14:32,2.067
10/07/2013 14:34,2.067
10/07/2013 14:36,2.067
10/07/2013 14:38,2.067
10/07/2013 14:40,2.068
10/07/2013 14:42,2.067
10/07/2013 14:44,2.067
10/07/2013 14:46,2.066
10/07/2013 14:48,2.066
10/07/2013 14:50,2.066
10/07/2013 14:52,2.066
10/07/2013 14:54,2.065
10/07/2013 14:56,2.065
10/07/2013 14:58,2.065
10/07/2013 15:00,2.066
10/07/2013 15:02,2.066
10/07/2013 15:04,2.066
10/07/2013 15:06,2.066
10/07/2013 15:08,2.066
10/07/2013 15:10,2.066
10/07/2013 15:12,2.065
10/07/2013 15:14,2.065
10/07/2013 15:16,2.065
10/07/2013 15:18,2.066
10/07/2013 15:20,2.066
10/07/2013 15:22,2.066
10/07/2013 15:24,2.066
10/07/2013 15:26,2.066
10/07/2013 15:28,2.066
10/07/2013 15:30,2.066
10/07/2013 15:32,2.066
10/07/2013 15:34,2.066
10/07/2013 15:36,2.066
10/07/2013 15:38,2.066
10/07/2013 15:40,2.067
10/07/2013 15:42,2.068
10/07/2013 15:44,2.069
10/07/2013 15:46,2.076
10/07/2013 15:48,2.076
10/07/2013 15:50,2.076
10/07/2013 15:52,2.076
10/07/2013 15:54,2.077
10/07/2013 15:56,2.087
10/07/2013 15:58,2.087
10/07/2013 16:00,2.087
10/07/2013 16:02,2.087
10/07/2013 16:04,2.078
10/07/2013 16:06,2.079
10/07/2013 16:08,2.086
10/07/2013 16:10,2.086
10/07/2013 16:12,2.086
10/07/2013 16:14,2.086
10/07/2013 16:16,2.086
10/07/2013 16:18,2.085
10/07/2013 16:20,2.085
10/07/2013 16:22,2.086
10/07/2013 16:24,2.086
10/07/2013 16:26,2.087
10/07/2013 16:28,2.088
10/07/2013 16:30,2.089
10/07/2013 16:32,2.089
10/07/2013 16:34,2.089
10/07/2013 16:36,2.089
10/07/2013 16:38,2.090
10/07/2013 16:40,2.096
10/07/2013 16:42,2.096
10/07/2013 16:44,2.096
10/07/2013 16:46,2.096
10/07/2013 16:48,2.096
10/07/2013 16:50,2.103
10/07/2013 16:52,2.103
10/07/2013 16:54,2.103
10/07/2013 16:56,2.102
10/07/2013 16:58,2.087
10/07/2013 17:00,2.087
10/07/2013 17:02,2.097
10/07/2013 17:04,2.103
10/07/2013 17:06,2.103
10/07/2013 17:08,2.103
10/07/2013 17:10,2.103
10/07/2013 17:12,2.103
10/07/2013 17:14,2.102
10/07/2013 17:16,2.101
10/07/2013 17:18,2.101
10/07/2013 17:20,2.107
10/07/2013 17:22,2.107
10/07/2013 17:24,2.107
10/07/2013 17:26,2.107
10/07/2013 17:28,2.108
10/07/2013 17:30,2.108
10/07/2013 17:32,2.108
10/07/2013 17:34,2.108
10/07/2013 17:36,2.108
10/07/2013 17:38,2.108
10/07/2013 17:40,2.108
10/07/2013 17:42,2.109
10/07/2013 17:44,2.109
10/07/2013 17:46,2.108
10/07/2013 17:48,2.114
10/07/2013 17:50,2.114
10/07/2013 17:52,2.113
10/07/2013 17:54,2.112
10/07/2013 17:56,2.112
10/07/2013 17:58,2.112
10/07/2013 18:00,2.112
10/07/2013 18:02,2.112
10/07/2013 18:04,2.112
10/07/2013 18:06,2.112
10/07/2013 18:08,2.112
10/07/2013 18:10,2.112
10/07/2013 18:12,2.112
10/07/2013 18:14,2.111
10/07/2013 18:16,2.111
10/07/2013 18:18,2.111
10/07/2013 18:20,2.117
10/07/2013 18:22,2.117
10/07/2013 18:24,2.117
10/07/2013 18:26,2.117
10/07/2013 18:28,2.117
10/07/2013 18:30,2.117
10/07/2013 18:32,2.117
10/07/2013 18:34,2.117
10/07/2013 18:36,2.117
10/07/2013 18:38,2.117
10/07/2013 18:40,2.117
10/07/2013 18:42,2.116
10/07/2013 18:44,2.117
10/07/2013 18:46,2.117
10/07/2013 18:48,2.117
10/07/2013 18:50,2.117
10/07/2013 18:52,2.117
10/07/2013 18:54,2.116
10/07/2013 18:56,2.115
10/07/2013 18:58,2.114
10/07/2013 19:00,2.113
10/07/2013 19:02,2.112
10/07/2013 19:04,2.112
10/07/2013 19:06,2.111
10/07/2013 19:08,2.110
10/07/2013 19:10,2.111
10/07/2013 19:12,2.111
10/07/2013 19:14,2.110
10/07/2013 19:16,2.109
10/07/2013 19:18,2.109
10/07/2013 19:20,2.109
10/07/2013 19:22,2.109
10/07/2013 19:24,2.109
10/07/2013 19:26,2.108
10/07/2013 19:28,2.107
10/07/2013 19:30,2.106
10/07/2013 19:32,2.106
10/07/2013 19:34,2.105
10/07/2013 19:36,2.105
10/07/2013 19:38,2.105
10/07/2013 19:40,2.106
10/07/2013 19:42,2.105
10/07/2013 19:44,2.105
10/07/2013 19:46,2.104
10/07/2013 19:48,2.104
10/07/2013 19:50,2.103
10/07/2013 19:52,2.102
10/07/2013 19:54,2.101
10/07/2013 19:56,2.100
10/07/2013 19:58,2.099
10/07/2013 20:00,2.099
10/07/2013 20:02,2.099
10/07/2013 20:04,2.098
10/07/2013 20:06,2.097
10/07/2013 20:08,2.096
10/07/2013 20:10,2.095
10/07/2013 20:12,2.094
10/07/2013 20:14,2.075
10/07/2013 20:16,2.096
10/07/2013 20:18,2.096
10/07/2013 20:20,2.096
10/07/2013 20:22,2.096
10/07/2013 20:24,2.095
10/07/2013 20:26,2.095
10/07/2013 20:28,2.095
10/07/2013 20:30,2.085
10/07/2013 20:32,2.097
10/07/2013 20:34,2.091
10/07/2013 20:36,2.091
10/07/2013 20:38,2.091
10/07/2013 20:40,2.091
10/07/2013 20:42,2.091
10/07/2013 20:44,2.091
10/07/2013 20:46,2.091
10/07/2013 20:48,2.084
10/07/2013 20:50,2.091
10/07/2013 20:52,2.091
10/07/2013 20:54,2.091
10/07/2013 20:56,2.091
10/07/2013 20:58,2.091
10/07/2013 21:00,2.090
10/07/2013 21:02,2.089
10/07/2013 21:04,2.089
10/07/2013 21:06,2.090
10/07/2013 21:08,2.090
10/07/2013 21:10,2.090
10/07/2013 21:12,2.090
10/07/2013 21:14,2.090
10/07/2013 21:16,2.090
10/07/2013 21:18,2.091
10/07/2013 21:20,2.091
10/07/2013 21:22,2.091
10/07/2013 21:24,2.090
10/07/2013 21:26,2.080
10/07/2013 21:28,2.092
10/07/2013 21:30,2.092
10/07/2013 21:32,2.092
10/07/2013 21:34,2.092
10/07/2013 21:36,2.091
10/07/2013 21:38,2.091
10/07/2013 21:40,2.091
10/07/2013 21:42,2.091
10/07/2013 21:44,2.091
10/07/2013 21:46,2.082
10/07/2013 21:48,2.090
10/07/2013 21:50,2.090
10/07/2013 21:52,2.090
10/07/2013 21:54,2.090
10/07/2013 21:56,2.090
10/07/2013 21:58,2.089
10/07/2013 22:00,2.089
10/07/2013 22:02,2.089
10/07/2013 22:04,2.089
10/07/2013 22:06,2.089
10/07/2013 22:08,2.089
10/07/2013 22:10,2.089
10/07/2013 22:12,2.090
10/07/2013 22:14,2.090
10/07/2013 22:16,2.090
10/07/2013 22:18,2.089
10/07/2013 22:20,2.089
10/07/2013 22:22,2.089
10/07/2013 22:24,2.089
10/07/2013 22:26,2.089
10/07/2013 22:28,2.089
10/07/2013 22:30,2.089
10/07/2013 22:32,2.089
10/07/2013 22:34,2.089
10/07/2013 22:36,2.089
10/07/2013 22:38,2.089
10/07/2013 22:40,2.089
10/07/2013 22:42,2.089
10/07/2013 22:44,2.089
10/07/2013 22:46,2.090
10/07/2013 22:48,2.090
10/07/2013 22:50,2.090
10/07/2013 22:52,2.090
10/07/2013 22:54,2.090
10/07/2013 22:56,2.090
10/07/2013 22:58,2.091
10/07/2013 23:00,2.091
10/07/2013 23:02,2.091
10/07/2013 23:04,2.091
10/07/2013 23:06,2.091
10/07/2013 23:08,2.091
10/07/2013 23:10,2.091
10/07/2013 23:12,2.091
10/07/2013 23:14,2.091
10/07/2013 23:16,2.091
10/07/2013 23:18,2.091
10/07/2013 23:20,2.092
10/07/2013 23:22,2.092
10/07/2013 23:24,2.092
10/07/2013 23:26,2.093
10/07/2013 23:28,2.093
10/07/2013 23:30,2.094
10/07/2013 23:32,2.094
10/07/2013 23:34,2.095
10/07/2013 23:36,2.095
10/07/2013 23:38,2.104
10/07/2013 23:40,2.104
10/07/2013 23:42,2.104
10/07/2013 23:44,2.104
10/07/2013 23:46,2.104
10/07/2013 23:48,2.104
10/07/2013 23:50,2.104
10/07/2013 23:52,2.104
10/07/2013 23:54,2.104
10/07/2013 23:56,2.104
10/07/2013 23:58,2.105
11/07/2013 00:00,2.106
11/07/2013 00:02,2.106
11/07/2013 00:04,2.106
11/07/2013 00:06,2.107
11/07/2013 00:08,2.107
11/07/2013 00:10,2.107
11/07/2013 00:12,2.107
11/07/2013 00:14,2.107
11/07/2013 00:16,2.108
11/07/2013 00:18,2.109
11/07/2013 00:20,2.109
11/07/2013 00:22,2.102
11/07/2013 00:24,2.108
